,ctname,fulldate,confirmed,Population,density,Latitude,Meantem2020,X65andover
1610,Tennessee-Davidson,2020/3/15,17,692587,509.5794272,36.169129,9.388888889,0.122432272
1611,Tennessee-Davidson,2020/3/16,25,692587,509.5794272,36.169129,9.388888889,0.122432272
1612,Tennessee-Davidson,2020/3/17,42,692587,509.5794272,36.169129,9.388888889,0.122432272
1613,Tennessee-Davidson,2020/3/18,58,692587,509.5794272,36.169129,9.388888889,0.122432272
1614,Tennessee-Davidson,2020/3/19,75,692587,509.5794272,36.169129,9.388888889,0.122432272
1615,Tennessee-Davidson,2020/3/20,101,692587,509.5794272,36.169129,9.388888889,0.122432272
1616,Tennessee-Davidson,2020/3/21,140,692587,509.5794272,36.169129,9.388888889,0.122432272
1617,Tennessee-Davidson,2020/3/22,164,692587,509.5794272,36.169129,9.388888889,0.122432272
1618,Tennessee-Davidson,2020/3/23,164,692587,509.5794272,36.169129,9.388888889,0.122432272
1619,Tennessee-Davidson,2020/3/24,183,692587,509.5794272,36.169129,9.388888889,0.122432272
1620,Tennessee-Davidson,2020/3/25,257,692587,509.5794272,36.169129,9.388888889,0.122432272
1621,Tennessee-Davidson,2020/3/26,293,692587,509.5794272,36.169129,9.388888889,0.122432272
1622,Tennessee-Davidson,2020/3/27,312,692587,509.5794272,36.169129,9.388888889,0.122432272
1623,Tennessee-Davidson,2020/3/28,376,692587,509.5794272,36.169129,9.388888889,0.122432272
1624,Tennessee-Davidson,2020/3/29,394,692587,509.5794272,36.169129,9.388888889,0.122432272
1625,Texas-Bexar,2020/3/1,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1626,Texas-Bexar,2020/3/2,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1627,Texas-Bexar,2020/3/3,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1628,Texas-Bexar,2020/3/4,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1629,Texas-Bexar,2020/3/5,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1630,Texas-Bexar,2020/3/6,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1631,Texas-Bexar,2020/3/7,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1632,Texas-Bexar,2020/3/8,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1633,Texas-Bexar,2020/3/9,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1634,Texas-Bexar,2020/3/10,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1635,Texas-Bexar,2020/3/11,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1636,Texas-Bexar,2020/3/12,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1637,Texas-Bexar,2020/3/13,0,1986049,615.8622916,29.448671,16.33333333,0.121155621
1638,Texas-Bexar,2020/3/14,1,1986049,615.8622916,29.448671,16.33333333,0.121155621
1639,Texas-Bexar,2020/3/15,3,1986049,615.8622916,29.448671,16.33333333,0.121155621
1640,Texas-Bexar,2020/3/16,3,1986049,615.8622916,29.448671,16.33333333,0.121155621
1641,Texas-Bexar,2020/3/17,3,1986049,615.8622916,29.448671,16.33333333,0.121155621
1642,Texas-Bexar,2020/3/18,4,1986049,615.8622916,29.448671,16.33333333,0.121155621
1643,Texas-Bexar,2020/3/19,6,1986049,615.8622916,29.448671,16.33333333,0.121155621
1644,Texas-Bexar,2020/3/20,12,1986049,615.8622916,29.448671,16.33333333,0.121155621
1645,Texas-Bexar,2020/3/21,22,1986049,615.8622916,29.448671,16.33333333,0.121155621
1646,Texas-Bexar,2020/3/22,24,1986049,615.8622916,29.448671,16.33333333,0.121155621
1647,Texas-Bexar,2020/3/23,57,1986049,615.8622916,29.448671,16.33333333,0.121155621
1648,Texas-Bexar,2020/3/24,69,1986049,615.8622916,29.448671,16.33333333,0.121155621
1649,Texas-Bexar,2020/3/25,84,1986049,615.8622916,29.448671,16.33333333,0.121155621
1650,Texas-Bexar,2020/3/26,113,1986049,615.8622916,29.448671,16.33333333,0.121155621
1651,Texas-Bexar,2020/3/27,113,1986049,615.8622916,29.448671,16.33333333,0.121155621
1652,Texas-Bexar,2020/3/28,140,1986049,615.8622916,29.448671,16.33333333,0.121155621
1653,Texas-Bexar,2020/3/29,157,1986049,615.8622916,29.448671,16.33333333,0.121155621
1654,Texas-Dallas,2020/3/1,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1655,Texas-Dallas,2020/3/2,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1656,Texas-Dallas,2020/3/3,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1657,Texas-Dallas,2020/3/4,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1658,Texas-Dallas,2020/3/5,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1659,Texas-Dallas,2020/3/6,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1660,Texas-Dallas,2020/3/7,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1661,Texas-Dallas,2020/3/8,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1662,Texas-Dallas,2020/3/9,0,2637772,1119.923512,32.766987,13.38888889,0.107345897
1663,Texas-Dallas,2020/3/10,2,2637772,1119.923512,32.766987,13.38888889,0.107345897
1664,Texas-Dallas,2020/3/11,2,2637772,1119.923512,32.766987,13.38888889,0.107345897
1665,Texas-Dallas,2020/3/12,3,2637772,1119.923512,32.766987,13.38888889,0.107345897
1666,Texas-Dallas,2020/3/13,7,2637772,1119.923512,32.766987,13.38888889,0.107345897
1667,Texas-Dallas,2020/3/14,8,2637772,1119.923512,32.766987,13.38888889,0.107345897
1668,Texas-Dallas,2020/3/15,11,2637772,1119.923512,32.766987,13.38888889,0.107345897
1669,Texas-Dallas,2020/3/16,11,2637772,1119.923512,32.766987,13.38888889,0.107345897
1670,Texas-Dallas,2020/3/17,11,2637772,1119.923512,32.766987,13.38888889,0.107345897
1671,Texas-Dallas,2020/3/18,15,2637772,1119.923512,32.766987,13.38888889,0.107345897
1672,Texas-Dallas,2020/3/19,54,2637772,1119.923512,32.766987,13.38888889,0.107345897
1673,Texas-Dallas,2020/3/20,74,2637772,1119.923512,32.766987,13.38888889,0.107345897
1674,Texas-Dallas,2020/3/21,74,2637772,1119.923512,32.766987,13.38888889,0.107345897
1675,Texas-Dallas,2020/3/22,74,2637772,1119.923512,32.766987,13.38888889,0.107345897
1676,Texas-Dallas,2020/3/23,155,2637772,1119.923512,32.766987,13.38888889,0.107345897
1677,Texas-Dallas,2020/3/24,169,2637772,1119.923512,32.766987,13.38888889,0.107345897
1678,Texas-Dallas,2020/3/25,247,2637772,1119.923512,32.766987,13.38888889,0.107345897
1679,Texas-Dallas,2020/3/26,303,2637772,1119.923512,32.766987,13.38888889,0.107345897
1680,Texas-Dallas,2020/3/27,367,2637772,1119.923512,32.766987,13.38888889,0.107345897
1681,Texas-Dallas,2020/3/28,439,2637772,1119.923512,32.766987,13.38888889,0.107345897
1682,Texas-Dallas,2020/3/29,488,2637772,1119.923512,32.766987,13.38888889,0.107345897
1683,Texas-Harris,2020/3/1,0,4698619,1023.821264,29.857273,16.16666667,0.105193462
1684,Texas-Harris,2020/3/2,0,4698619,1023.821264,29.857273,16.16666667,0.105193462
1685,Texas-Harris,2020/3/3,0,4698619,1023.821264,29.857273,16.16666667,0.105193462
1686,Texas-Harris,2020/3/4,0,4698619,1023.821264,29.857273,16.16666667,0.105193462
1687,Texas-Harris,2020/3/5,2,4698619,1023.821264,29.857273,16.16666667,0.105193462
1688,Texas-Harris,2020/3/6,3,4698619,1023.821264,29.857273,16.16666667,0.105193462
1689,Texas-Harris,2020/3/7,5,4698619,1023.821264,29.857273,16.16666667,0.105193462
1690,Texas-Harris,2020/3/8,5,4698619,1023.821264,29.857273,16.16666667,0.105193462
1691,Texas-Harris,2020/3/9,6,4698619,1023.821264,29.857273,16.16666667,0.105193462
1692,Texas-Harris,2020/3/10,7,4698619,1023.821264,29.857273,16.16666667,0.105193462
1693,Texas-Harris,2020/3/11,7,4698619,1023.821264,29.857273,16.16666667,0.105193462
1694,Texas-Harris,2020/3/12,8,4698619,1023.821264,29.857273,16.16666667,0.105193462
1695,Texas-Harris,2020/3/13,9,4698619,1023.821264,29.857273,16.16666667,0.105193462
1696,Texas-Harris,2020/3/14,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1697,Texas-Harris,2020/3/15,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1698,Texas-Harris,2020/3/16,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1699,Texas-Harris,2020/3/17,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1700,Texas-Harris,2020/3/18,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1701,Texas-Harris,2020/3/19,10,4698619,1023.821264,29.857273,16.16666667,0.105193462
1702,Texas-Harris,2020/3/20,36,4698619,1023.821264,29.857273,16.16666667,0.105193462
1703,Texas-Harris,2020/3/21,36,4698619,1023.821264,29.857273,16.16666667,0.105193462
1704,Texas-Harris,2020/3/22,36,4698619,1023.821264,29.857273,16.16666667,0.105193462
1705,Texas-Harris,2020/3/23,54,4698619,1023.821264,29.857273,16.16666667,0.105193462
1706,Texas-Harris,2020/3/24,79,4698619,1023.821264,29.857273,16.16666667,0.105193462
1707,Texas-Harris,2020/3/25,185,4698619,1023.821264,29.857273,16.16666667,0.105193462
1708,Texas-Harris,2020/3/26,203,4698619,1023.821264,29.857273,16.16666667,0.105193462
1709,Texas-Harris,2020/3/27,229,4698619,1023.821264,29.857273,16.16666667,0.105193462
1710,Texas-Harris,2020/3/28,445,4698619,1023.821264,29.857273,16.16666667,0.105193462
1711,Texas-Harris,2020/3/29,526,4698619,1023.821264,29.857273,16.16666667,0.105193462
1712,Texas-Tarrant,2020/3/1,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1713,Texas-Tarrant,2020/3/2,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1714,Texas-Tarrant,2020/3/3,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1715,Texas-Tarrant,2020/3/4,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1716,Texas-Tarrant,2020/3/5,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1717,Texas-Tarrant,2020/3/6,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1718,Texas-Tarrant,2020/3/7,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1719,Texas-Tarrant,2020/3/8,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1720,Texas-Tarrant,2020/3/9,0,2084931,899.6794982,32.77204,13.27777778,0.112803253
1721,Texas-Tarrant,2020/3/10,1,2084931,899.6794982,32.77204,13.27777778,0.112803253
1722,Texas-Tarrant,2020/3/11,1,2084931,899.6794982,32.77204,13.27777778,0.112803253
1723,Texas-Tarrant,2020/3/12,1,2084931,899.6794982,32.77204,13.27777778,0.112803253
1724,Texas-Tarrant,2020/3/13,1,2084931,899.6794982,32.77204,13.27777778,0.112803253
1725,Texas-Tarrant,2020/3/14,3,2084931,899.6794982,32.77204,13.27777778,0.112803253
1726,Texas-Tarrant,2020/3/15,3,2084931,899.6794982,32.77204,13.27777778,0.112803253
1727,Texas-Tarrant,2020/3/16,3,2084931,899.6794982,32.77204,13.27777778,0.112803253
1728,Texas-Tarrant,2020/3/17,3,2084931,899.6794982,32.77204,13.27777778,0.112803253
1729,Texas-Tarrant,2020/3/18,5,2084931,899.6794982,32.77204,13.27777778,0.112803253
1730,Texas-Tarrant,2020/3/19,19,2084931,899.6794982,32.77204,13.27777778,0.112803253
1731,Texas-Tarrant,2020/3/20,19,2084931,899.6794982,32.77204,13.27777778,0.112803253
1732,Texas-Tarrant,2020/3/21,19,2084931,899.6794982,32.77204,13.27777778,0.112803253
1733,Texas-Tarrant,2020/3/22,19,2084931,899.6794982,32.77204,13.27777778,0.112803253
1734,Texas-Tarrant,2020/3/23,57,2084931,899.6794982,32.77204,13.27777778,0.112803253
1735,Texas-Tarrant,2020/3/24,71,2084931,899.6794982,32.77204,13.27777778,0.112803253
1736,Texas-Tarrant,2020/3/25,90,2084931,899.6794982,32.77204,13.27777778,0.112803253
1737,Texas-Tarrant,2020/3/26,100,2084931,899.6794982,32.77204,13.27777778,0.112803253
1738,Texas-Tarrant,2020/3/27,114,2084931,899.6794982,32.77204,13.27777778,0.112803253
1739,Texas-Tarrant,2020/3/28,128,2084931,899.6794982,32.77204,13.27777778,0.112803253
1740,Texas-Tarrant,2020/3/29,139,2084931,899.6794982,32.77204,13.27777778,0.112803253
1741,Utah-Salt Lake,2020/3/1,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1742,Utah-Salt Lake,2020/3/2,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1743,Utah-Salt Lake,2020/3/3,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1744,Utah-Salt Lake,2020/3/4,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1745,Utah-Salt Lake,2020/3/5,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1746,Utah-Salt Lake,2020/3/6,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1747,Utah-Salt Lake,2020/3/7,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1748,Utah-Salt Lake,2020/3/8,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1749,Utah-Salt Lake,2020/3/9,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1750,Utah-Salt Lake,2020/3/10,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1751,Utah-Salt Lake,2020/3/11,0,1152633,554.9489018,40.667882,2.833333333,0.108583565
1752,Utah-Salt Lake,2020/3/12,2,1152633,554.9489018,40.667882,2.833333333,0.108583565
1753,Utah-Salt Lake,2020/3/13,3,1152633,554.9489018,40.667882,2.833333333,0.108583565
1754,Utah-Salt Lake,2020/3/14,14,1152633,554.9489018,40.667882,2.833333333,0.108583565
1755,Utah-Salt Lake,2020/3/15,14,1152633,554.9489018,40.667882,2.833333333,0.108583565
1756,Utah-Salt Lake,2020/3/16,16,1152633,554.9489018,40.667882,2.833333333,0.108583565
1757,Utah-Salt Lake,2020/3/17,22,1152633,554.9489018,40.667882,2.833333333,0.108583565
1758,Utah-Salt Lake,2020/3/18,24,1152633,554.9489018,40.667882,2.833333333,0.108583565
1759,Utah-Salt Lake,2020/3/19,31,1152633,554.9489018,40.667882,2.833333333,0.108583565
1760,Utah-Salt Lake,2020/3/20,46,1152633,554.9489018,40.667882,2.833333333,0.108583565
1761,Utah-Salt Lake,2020/3/21,60,1152633,554.9489018,40.667882,2.833333333,0.108583565
1762,Utah-Salt Lake,2020/3/22,84,1152633,554.9489018,40.667882,2.833333333,0.108583565
1763,Utah-Salt Lake,2020/3/23,112,1152633,554.9489018,40.667882,2.833333333,0.108583565
1764,Utah-Salt Lake,2020/3/24,127,1152633,554.9489018,40.667882,2.833333333,0.108583565
1765,Utah-Salt Lake,2020/3/25,151,1152633,554.9489018,40.667882,2.833333333,0.108583565
1766,Utah-Salt Lake,2020/3/26,178,1152633,554.9489018,40.667882,2.833333333,0.108583565
1767,Utah-Salt Lake,2020/3/27,218,1152633,554.9489018,40.667882,2.833333333,0.108583565
1768,Utah-Salt Lake,2020/3/28,276,1152633,554.9489018,40.667882,2.833333333,0.108583565
1769,Utah-Salt Lake,2020/3/29,321,1152633,554.9489018,40.667882,2.833333333,0.108583565
1770,Virginia-Alexandria,2020/3/1,0,160530,3979.730404,38.818343,7,0.115025229
1771,Virginia-Alexandria,2020/3/2,0,160530,3979.730404,38.818343,7,0.115025229
1772,Virginia-Alexandria,2020/3/3,0,160530,3979.730404,38.818343,7,0.115025229
1773,Virginia-Alexandria,2020/3/4,0,160530,3979.730404,38.818343,7,0.115025229
1774,Virginia-Alexandria,2020/3/5,0,160530,3979.730404,38.818343,7,0.115025229
1775,Virginia-Alexandria,2020/3/6,0,160530,3979.730404,38.818343,7,0.115025229
1776,Virginia-Alexandria,2020/3/7,0,160530,3979.730404,38.818343,7,0.115025229
1777,Virginia-Alexandria,2020/3/8,0,160530,3979.730404,38.818343,7,0.115025229
1778,Virginia-Alexandria,2020/3/9,0,160530,3979.730404,38.818343,7,0.115025229
1779,Virginia-Alexandria,2020/3/10,0,160530,3979.730404,38.818343,7,0.115025229
1780,Virginia-Alexandria,2020/3/11,0,160530,3979.730404,38.818343,7,0.115025229
1781,Virginia-Alexandria,2020/3/12,0,160530,3979.730404,38.818343,7,0.115025229
1782,Virginia-Alexandria,2020/3/13,1,160530,3979.730404,38.818343,7,0.115025229
1783,Virginia-Alexandria,2020/3/14,1,160530,3979.730404,38.818343,7,0.115025229
1784,Virginia-Alexandria,2020/3/15,2,160530,3979.730404,38.818343,7,0.115025229
1785,Virginia-Alexandria,2020/3/16,2,160530,3979.730404,38.818343,7,0.115025229
1786,Virginia-Alexandria,2020/3/17,2,160530,3979.730404,38.818343,7,0.115025229
1787,Virginia-Alexandria,2020/3/18,2,160530,3979.730404,38.818343,7,0.115025229
1788,Virginia-Alexandria,2020/3/19,3,160530,3979.730404,38.818343,7,0.115025229
1789,Virginia-Alexandria,2020/3/20,3,160530,3979.730404,38.818343,7,0.115025229
1790,Virginia-Alexandria,2020/3/21,5,160530,3979.730404,38.818343,7,0.115025229
1791,Virginia-Alexandria,2020/3/22,5,160530,3979.730404,38.818343,7,0.115025229
1792,Virginia-Alexandria,2020/3/23,6,160530,3979.730404,38.818343,7,0.115025229
1793,Virginia-Alexandria,2020/3/24,8,160530,3979.730404,38.818343,7,0.115025229
1794,Virginia-Alexandria,2020/3/25,9,160530,3979.730404,38.818343,7,0.115025229
1795,Virginia-Alexandria,2020/3/26,14,160530,3979.730404,38.818343,7,0.115025229
1796,Virginia-Alexandria,2020/3/27,18,160530,3979.730404,38.818343,7,0.115025229
1797,Virginia-Alexandria,2020/3/28,20,160530,3979.730404,38.818343,7,0.115025229
1798,Virginia-Alexandria,2020/3/29,25,160530,3979.730404,38.818343,7,0.115025229
1799,Virginia-Arlington,2020/3/1,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1800,Virginia-Arlington,2020/3/2,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1801,Virginia-Arlington,2020/3/3,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1802,Virginia-Arlington,2020/3/4,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1803,Virginia-Arlington,2020/3/5,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1804,Virginia-Arlington,2020/3/6,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1805,Virginia-Arlington,2020/3/7,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1806,Virginia-Arlington,2020/3/8,0,237521,3507.834948,38.878337,6.722222222,0.106133773
1807,Virginia-Arlington,2020/3/9,1,237521,3507.834948,38.878337,6.722222222,0.106133773
1808,Virginia-Arlington,2020/3/10,1,237521,3507.834948,38.878337,6.722222222,0.106133773
1809,Virginia-Arlington,2020/3/11,1,237521,3507.834948,38.878337,6.722222222,0.106133773
1810,Virginia-Arlington,2020/3/12,1,237521,3507.834948,38.878337,6.722222222,0.106133773
1811,Virginia-Arlington,2020/3/13,3,237521,3507.834948,38.878337,6.722222222,0.106133773
1812,Virginia-Arlington,2020/3/14,3,237521,3507.834948,38.878337,6.722222222,0.106133773
1813,Virginia-Arlington,2020/3/15,3,237521,3507.834948,38.878337,6.722222222,0.106133773
1814,Virginia-Arlington,2020/3/16,3,237521,3507.834948,38.878337,6.722222222,0.106133773
1815,Virginia-Arlington,2020/3/17,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1816,Virginia-Arlington,2020/3/18,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1817,Virginia-Arlington,2020/3/19,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1818,Virginia-Arlington,2020/3/20,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1819,Virginia-Arlington,2020/3/21,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1820,Virginia-Arlington,2020/3/22,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1821,Virginia-Arlington,2020/3/23,6,237521,3507.834948,38.878337,6.722222222,0.106133773
1822,Virginia-Arlington,2020/3/24,36,237521,3507.834948,38.878337,6.722222222,0.106133773
1823,Virginia-Arlington,2020/3/25,46,237521,3507.834948,38.878337,6.722222222,0.106133773
1824,Virginia-Arlington,2020/3/26,54,237521,3507.834948,38.878337,6.722222222,0.106133773
1825,Virginia-Arlington,2020/3/27,63,237521,3507.834948,38.878337,6.722222222,0.106133773
1826,Virginia-Arlington,2020/3/28,75,237521,3507.834948,38.878337,6.722222222,0.106133773
1827,Virginia-Arlington,2020/3/29,84,237521,3507.834948,38.878337,6.722222222,0.106133773
1828,Virginia-Charlottesville,2020/3/1,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1829,Virginia-Charlottesville,2020/3/2,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1830,Virginia-Charlottesville,2020/3/3,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1831,Virginia-Charlottesville,2020/3/4,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1832,Virginia-Charlottesville,2020/3/5,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1833,Virginia-Charlottesville,2020/3/6,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1834,Virginia-Charlottesville,2020/3/7,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1835,Virginia-Charlottesville,2020/3/8,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1836,Virginia-Charlottesville,2020/3/9,3,48117,1778.923598,38.037658,7.222222222,0.11596733
1837,Virginia-Charlottesville,2020/3/10,3,48117,1778.923598,38.037658,7.222222222,0.11596733
1838,Virginia-Charlottesville,2020/3/11,3,48117,1778.923598,38.037658,7.222222222,0.11596733
1839,Virginia-Charlottesville,2020/3/12,3,48117,1778.923598,38.037658,7.222222222,0.11596733
1840,Virginia-Charlottesville,2020/3/13,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1841,Virginia-Charlottesville,2020/3/14,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1842,Virginia-Charlottesville,2020/3/15,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1843,Virginia-Charlottesville,2020/3/16,0,48117,1778.923598,38.037658,7.222222222,0.11596733
1844,Virginia-Charlottesville,2020/3/17,1,48117,1778.923598,38.037658,7.222222222,0.11596733
1845,Virginia-Charlottesville,2020/3/18,1,48117,1778.923598,38.037658,7.222222222,0.11596733
1846,Virginia-Charlottesville,2020/3/19,1,48117,1778.923598,38.037658,7.222222222,0.11596733
1847,Virginia-Charlottesville,2020/3/20,1,48117,1778.923598,38.037658,7.222222222,0.11596733
1848,Virginia-Charlottesville,2020/3/21,1,48117,1778.923598,38.037658,7.222222222,0.11596733
1849,Virginia-Charlottesville,2020/3/22,4,48117,1778.923598,38.037658,7.222222222,0.11596733
1850,Virginia-Charlottesville,2020/3/23,4,48117,1778.923598,38.037658,7.222222222,0.11596733
1851,Virginia-Charlottesville,2020/3/24,5,48117,1778.923598,38.037658,7.222222222,0.11596733
1852,Virginia-Charlottesville,2020/3/25,6,48117,1778.923598,38.037658,7.222222222,0.11596733
1853,Virginia-Charlottesville,2020/3/26,9,48117,1778.923598,38.037658,7.222222222,0.11596733
1854,Virginia-Charlottesville,2020/3/27,11,48117,1778.923598,38.037658,7.222222222,0.11596733
1855,Virginia-Charlottesville,2020/3/28,12,48117,1778.923598,38.037658,7.222222222,0.11596733
1856,Virginia-Charlottesville,2020/3/29,12,48117,1778.923598,38.037658,7.222222222,0.11596733
1857,Virginia-Fredericksburg,2020/3/1,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1858,Virginia-Fredericksburg,2020/3/2,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1859,Virginia-Fredericksburg,2020/3/3,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1860,Virginia-Fredericksburg,2020/3/4,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1861,Virginia-Fredericksburg,2020/3/5,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1862,Virginia-Fredericksburg,2020/3/6,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1863,Virginia-Fredericksburg,2020/3/7,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1864,Virginia-Fredericksburg,2020/3/8,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1865,Virginia-Fredericksburg,2020/3/9,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1866,Virginia-Fredericksburg,2020/3/10,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1867,Virginia-Fredericksburg,2020/3/11,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1868,Virginia-Fredericksburg,2020/3/12,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1869,Virginia-Fredericksburg,2020/3/13,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1870,Virginia-Fredericksburg,2020/3/14,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1871,Virginia-Fredericksburg,2020/3/15,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1872,Virginia-Fredericksburg,2020/3/16,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1873,Virginia-Fredericksburg,2020/3/17,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1874,Virginia-Fredericksburg,2020/3/18,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1875,Virginia-Fredericksburg,2020/3/19,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1876,Virginia-Fredericksburg,2020/3/20,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1877,Virginia-Fredericksburg,2020/3/21,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1878,Virginia-Fredericksburg,2020/3/22,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1879,Virginia-Fredericksburg,2020/3/23,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1880,Virginia-Fredericksburg,2020/3/24,0,29144,1066.637279,38.299272,7.055555556,0.111515235
1881,Virginia-Fredericksburg,2020/3/25,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1882,Virginia-Fredericksburg,2020/3/26,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1883,Virginia-Fredericksburg,2020/3/27,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1884,Virginia-Fredericksburg,2020/3/28,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1885,Virginia-Fredericksburg,2020/3/29,1,29144,1066.637279,38.299272,7.055555556,0.111515235
1886,Virginia-Harrisonburg,2020/3/1,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1887,Virginia-Harrisonburg,2020/3/2,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1888,Virginia-Harrisonburg,2020/3/3,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1889,Virginia-Harrisonburg,2020/3/4,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1890,Virginia-Harrisonburg,2020/3/5,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1891,Virginia-Harrisonburg,2020/3/6,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1892,Virginia-Harrisonburg,2020/3/7,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1893,Virginia-Harrisonburg,2020/3/8,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1894,Virginia-Harrisonburg,2020/3/9,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1895,Virginia-Harrisonburg,2020/3/10,0,54033,1171.287807,38.436013,5.888888889,0.094090648
1896,Virginia-Harrisonburg,2020/3/11,0,54033,1171.287807,38.436013,5.888888889,0.094090648
